Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-01-12,20:29:05,"""CNR8666508""",Completed,"""CID1369722""",Go Sedan,Palam Vihar,Hero Honda Chowk,12.9,31.5,,,,,,,257.0,37.16,3.8,4.4,Uber Wallet
2024-01-16,02:43:43,"""CNR6216711""",Completed,"""CID2799592""",Auto,Maidan Garhi,Panchsheel Park,12.2,29.2,,,,,,,148.0,19.01,4.3,4.2,UPI
2024-09-04,15:29:27,"""CNR5382451""",Completed,"""CID5307232""",Auto,Cyber Hub,Tagore Garden,14.2,23.8,,,,,,,616.0,35.31,4.2,4.9,UPI
2024-09-01,20:45:04,"""CNR6146924""",Cancelled by Driver,"""CID1224010""",Auto,Anand Vihar ISBT,DLF City Court,11.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-11-30,16:58:07,"""CNR9877483""",Completed,"""CID8163404""",Uber XL,New Colony,Kherki Daula Toll,13.1,34.3,,,,,,,302.0,33.86,4.1,4.9,Credit Card
2024-01-25,18:35:48,"""CNR770556...""",No Driver Found,"""CID8240648""",Go Mini,Okhla,Satguru Ram Singh Marg,,,,,,,,,,,,,
2024-09-07,17:01:14,"""CNR2514611""",Completed,"""CID2934932""",Bike,Moolchand,Cyber Hub,5.5,44.1,,,,,,,303.0,44.58,4.2,4.1,Debit Card
2024-01-13,00:57:35,"""CNR2188222""",Completed,"""CID5731987""",eBike,Maidan Garhi,Inderlok,6.3,35.8,,,,,,,266.0,28.6,4.2,5.0,Credit Card
2024-07-20,15:36:25,"""CNR2281117""",Completed,"""CID3219566""",Premier Sedan,Panipat,Model Town,14.0,33.9,,,,,,,472.0,9.62,4.1,4.2,UPI
2024-07-12,08:15:01,"""CNR8324021""",Cancelled by Driver,"""CID5602508""",Premier Sedan,Shastri Nagar,Jahangirpuri,8.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-30,18:15:09,"""CNR7669808""",Completed,"""CID2880204""",Go Mini,Indirapuram,Govindpuri,2.0,38.1,,,,,,,54.0,21.79,4.7,4.2,UPI
2024-03-07,09:39:34,"""CNR1574635""",No Driver Found,"""CID5867020""",Auto,New Colony,DLF City Court,,,,,,,,,,,,,
2024-06-28,17:51:48,"""CNR6835543""",Completed,"""CID2231346""",Bike,Mansarovar Park,Badarpur,,,,,,,,,847.0,45.41,4.2,4.6,Credit Card
2024-03-08,15:14:22,"""CNR8559597""",Completed,"""CID2388676""",eBike,Ardee City,Kirti Nagar,,,,,,,,,279.0,4.48,3.3,4.5,Debit Card
2024-01-23,18:46:41,"""CNR1841352""",Completed,"""CID3009642""",Auto,Dwarka Mor,Sadar Bazar Gurgaon,,,,,,,,,352.0,18.01,4.5,4.1,Credit Card
2024-08-10,10:56:22,"""CNR5100483""",Completed,"""CID1624550""",Go Sedan,Jama Masjid,Palam Vihar,,,,,,,,,362.0,21.01,4.3,4.9,Debit Card
2024-06-23,06:23:39,"""CNR5562823""",Completed,"""CID8018519""",Bike,Cyber Hub,Chandni Chowk,,,,,,,,,1473.0,7.01,4.8,4.5,UPI
2024-02-15,19:29:48,"""CNR1656002""",Completed,"""CID7984028""",Bike,Panchsheel Park,IGNOU Road,,,,,,,,,190.0,25.18,4.1,4.6,Debit Card
2024-11-30,20:56:17,"""CNR8904197""",Completed,"""CID4767466""",Go Sedan,Govindpuri,Chhatarpur,14.4,38.2,,,,,,,186.0,31.44,4.7,4.2,Uber Wallet
2024-08-02,16:15:21,"""CNR7800057""",No Driver Found,"""CID1235143""",Auto,IIT Delhi,Karkarduma,,,,,,,,,,,,,
2024-07-21,14:53:30,"""CNR3679740""",Completed,"""CID1407583""",Bike,Palam Vihar,Jhilmil,10.8,29.9,,,,,,,74.0,15.15,4.3,4.3,Credit Card
2024-03-26,16:12:43,"""CNR7151256""",Completed,"""CID6308023""",eBike,Subhash Chowk,Panchsheel Park,12.2,43.6,,,,,,,234.0,17.36,4.3,3.3,Debit Card
2024-02-06,14:38:03,"""CNR1222429""",Cancelled by Driver,"""CID6473515""",Auto,Saket A Block,Anand Vihar ISBT,7.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-16,10:43:01,"""CNR4851165""",Completed,"""CID6569250""",Go Mini,Shastri Park,AIIMS,4.7,22.7,,,,,,,254.0,40.92,4.6,4.8,UPI
2024-09-09,20:38:46,"""CNR4484341""",Incomplete,"""CID8507286""",Go Mini,Mundka,Ardee City,2.2,11.4,,,,,1.0,Other Issue,654.0,18.62,,,UPI
2024-10-05,20:46:26,"""CNR7680565""",Completed,"""CID2023513""",Go Sedan,Tagore Garden,Maidan Garhi,7.8,31.2,,,,,,,422.0,16.05,4.6,4.4,UPI
2024-10-08,17:35:00,"""CNR1920864""",Incomplete,"""CID9453737""",Go Sedan,Greater Kailash,Indirapuram,6.1,11.7,,,,,1.0,Other Issue,874.0,6.53,,,UPI
2024-10-30,05:29:56,"""CNR8076444""",Completed,"""CID8934664""",Auto,Netaji Subhash Place,Basai Dhankot,13.0,23.1,,,,,,,788.0,17.25,4.2,4.9,UPI
2024-02-20,17:35:44,"""CNR6502031""",No Driver Found,"""CID4111827""",Go Sedan,Mandi House,Malviya Nagar,,,,,,,,,,,,,
2024-06-20,10:44:21,"""CNR4149530""",Cancelled by Driver,"""CID3039137""",Bike,Sultanpur,Anand Vihar ISBT,9.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-02-21,20:20:22,"""CNR1439788""",Cancelled by Driver,"""CID3954461""",Go Mini,Yamuna Bank,Chhatarpur,5.1,,,,1.0,More than permitted people in there,,,,,,,
2024-01-16,19:01:15,"""CNR2501017""",Cancelled by Driver,"""CID3553433""",Auto,Ambience Mall,Gurgaon Sector 56,7.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-03,04:34:34,"""CNR2965103""",Completed,"""CID7404565""",Go Mini,Greater Noida,Kadarpur,11.7,32.1,,,,,,,716.0,29.32,4.7,4.9,Credit Card
2024-06-30,21:05:37,"""CNR9594972""",Completed,"""CID2412923""",Go Sedan,Jahangirpuri,IIT Delhi,13.7,42.9,,,,,,,1160.0,37.37,4.6,4.1,Debit Card
2024-09-09,13:42:01,"""CNR6485295""",Cancelled by Driver,"""CID8893205""",Go Mini,Huda City Centre,Dwarka Mor,7.1,,,,1.0,Customer related issue,,,,,,,
2024-11-30,15:39:48,"""CNR6711429""",Completed,"""CID3261827""",Go Mini,IIT Delhi,Karkarduma,6.4,42.0,,,,,,,867.0,10.09,4.6,3.9,Credit Card
2024-05-12,10:51:41,"""CNR5113097""",No Driver Found,"""CID3568481""",Auto,Mandi House,Narsinghpur,,,,,,,,,,,,,
2024-12-08,15:23:05,"""CNR7132263""",Cancelled by Driver,"""CID6321512""",Bike,Tagore Garden,Meerut,4.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-13,17:05:18,"""CNR5321912""",Completed,"""CID3981432""",eBike,Seelampur,DLF Phase 3,9.6,33.9,,,,,,,1105.0,21.59,3.9,4.1,UPI
2024-02-14,06:20:51,"""CNR3504508""",Completed,"""CID1129953""",Auto,Chanakyapuri,IGNOU Road,6.9,25.4,,,,,,,433.0,26.82,4.9,4.2,UPI
2024-09-26,14:13:26,"""CNR2323631""",Completed,"""CID9366566""",eBike,New Colony,Gurgaon Railway Station,7.8,38.8,,,,,,,387.0,12.24,4.5,4.6,UPI
2024-03-24,19:21:22,"""CNR6593914""",Completed,"""CID7767820""",Bike,Greater Kailash,Old Gurgaon,9.8,31.0,,,,,,,96.0,47.06,4.9,4.7,UPI
2024-03-26,11:58:49,"""CNR2517342""",Completed,"""CID8442092""",Premier Sedan,Badarpur,Satguru Ram Singh Marg,4.5,24.4,,,,,,,244.0,26.17,4.7,4.2,UPI
2024-11-30,08:56:49,"""CNR7309252""",Completed,"""CID3372717""",Bike,Mundka,Qutub Minar,9.1,43.9,,,,,,,994.0,20.51,4.4,4.1,Uber Wallet
2024-12-30,18:40:37,"""CNR6952610""",No Driver Found,"""CID1474406""",Auto,Basai Dhankot,Ashok Park Main,,,,,,,,,,,,,
2024-08-27,21:26:49,"""CNR4551099""",Cancelled by Customer,"""CID3015193""",Go Sedan,Kashmere Gate ISBT,Green Park,13.5,,1.0,Change of plans,,,,,,,,,
2024-06-25,20:39:59,"""CNR2585497""",Completed,"""CID6794686""",eBike,Sonipat,Jama Masjid,11.3,25.4,,,,,,,504.0,26.94,4.5,4.5,Debit Card
2024-10-27,14:00:22,"""CNR1479607""",Completed,"""CID3475990""",Go Mini,IFFCO Chowk,Chandni Chowk,9.7,35.6,,,,,,,119.0,40.23,4.6,4.3,Credit Card
2024-01-18,08:29:35,"""CNR2924721""",Completed,"""CID7587612""",Bike,India Gate,Shastri Nagar,7.0,32.7,,,,,,,581.0,23.85,4.9,4.6,Cash
2024-09-29,09:13:50,"""CNR6843414""",Completed,"""CID9213926""",Premier Sedan,Model Town,Narsinghpur,13.4,26.9,,,,,,,506.0,42.81,3.7,3.1,Cash
2024-07-25,14:15:18,"""CNR4612212""",Completed,"""CID9907690""",Premier Sedan,GTB Nagar,Badarpur,2.6,39.8,,,,,,,170.0,35.93,4.2,4.8,UPI
2024-10-07,14:47:10,"""CNR7389694""",Completed,"""CID2008295""",Bike,Nehru Place,DLF City Court,3.6,31.3,,,,,,,190.0,37.56,4.2,4.6,UPI
2024-10-30,16:57:28,"""CNR9260380""",Completed,"""CID5498647""",Auto,Indirapuram,Nirman Vihar,2.8,44.8,,,,,,,99.0,41.95,4.5,3.4,Uber Wallet
2024-02-11,14:03:18,"""CNR7034494""",Cancelled by Driver,"""CID6051148""",Go Mini,Karkarduma,Ashram,8.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-03-30,18:51:28,"""CNR7917867""",No Driver Found,"""CID5520399""",Bike,Chhatarpur,Govindpuri,,,,,,,,,,,,,
2024-06-11,10:13:30,"""CNR1459078""",Completed,"""CID6288945""",eBike,South Extension,IGNOU Road,2.1,37.2,,,,,,,424.0,7.37,4.6,4.9,Credit Card
2024-06-29,06:42:59,"""CNR7227747""",Completed,"""CID7778216""",Bike,Anand Vihar,Yamuna Bank,2.2,22.6,,,,,,,464.0,18.9,4.4,4.6,Debit Card
2024-09-06,23:56:15,"""CNR2412553""",Completed,"""CID5755195""",Go Sedan,Shivaji Park,Jhilmil,5.6,18.2,,,,,,,474.0,16.24,4.2,4.7,Cash
2024-02-24,19:12:12,"""CNR8663178""",Completed,"""CID5696482""",Go Sedan,Badarpur,Tagore Garden,14.7,31.6,,,,,,,294.0,43.29,4.6,4.3,UPI
2024-09-08,20:21:58,"""CNR8832969""",Completed,"""CID1145292""",Go Sedan,Azadpur,Subhash Nagar,13.8,25.1,,,,,,,160.0,49.2,4.9,4.4,UPI
2024-11-05,20:11:27,"""CNR7860966""",No Driver Found,"""CID8752428""",Auto,Moolchand,Huda City Centre,,,,,,,,,,,,,
2024-12-28,07:53:39,"""CNR6245346""",Completed,"""CID5972169""",Bike,Chirag Delhi,Welcome,13.4,36.0,,,,,,,1391.0,18.33,4.0,4.5,Credit Card
2024-12-23,03:41:37,"""CNR8738852""",Completed,"""CID6051007""",Auto,Kaushambi,Indraprastha,12.9,39.8,,,,,,,407.0,9.21,3.7,4.9,UPI
2024-09-05,14:21:48,"""CNR4748944""",Completed,"""CID2542579""",Go Mini,Mundka,Ashok Park Main,6.1,20.6,,,,,,,414.0,23.86,4.3,4.8,Debit Card
2024-08-26,17:52:59,"""CNR8589863""",Completed,"""CID2390750""",Bike,Barakhamba Road,DLF City Court,11.2,18.6,,,,,,,1594.0,4.82,4.6,4.1,UPI
2024-04-16,21:17:53,"""CNR8713536""",Cancelled by Driver,"""CID8979203""",Premier Sedan,Dwarka Mor,Nawada,5.7,,,,1.0,More than permitted people in there,,,,,,,
2024-10-30,17:58:06,"""CNR7975094""",Completed,"""CID4000374""",Bike,Panipat,Meerut,4.7,43.7,,,,,,,748.0,48.29,4.9,5.0,UPI
2024-06-07,17:22:14,"""CNR5224592""",Completed,"""CID5286878""",Go Sedan,Jor Bagh,Hauz Khas,13.0,34.7,,,,,,,245.0,12.16,4.6,4.3,Debit Card
2024-06-15,20:56:39,"""CNR8164031""",No Driver Found,"""CID2590418""",Auto,Moolchand,Sikanderpur,,,,,,,,,,,,,
2024-06-10,19:28:21,"""CNR2992110""",Completed,"""CID3739981""",eBike,Kadarpur,Gurgaon Sector 56,8.6,17.7,,,,,,,178.0,35.93,4.9,4.6,Credit Card
2024-10-23,17:23:34,"""CNR3376424""",Completed,"""CID3639359""",Go Mini,Shastri Park,Netaji Subhash Place,4.5,35.1,,,,,,,294.0,3.2,4.3,5.0,Uber Wallet
2024-09-10,10:08:25,"""CNR9116690""",Cancelled by Customer,"""CID4026129""",Premier Sedan,Vasant Kunj,DLF City Court,13.7,,1.0,Wrong Address,,,,,,,,,
2024-02-18,16:23:16,"""CNR9391409""",Incomplete,"""CID7088863""",Bike,Nirman Vihar,Chhatarpur,8.1,16.5,,,,,1.0,Other Issue,618.0,12.32,,,Uber Wallet
2024-11-30,16:58:59,"""CNR3784079""",Completed,"""CID3427345""",Uber XL,Hero Honda Chowk,Shastri Park,7.1,32.6,,,,,,,385.0,13.97,4.5,4.4,Credit Card
2024-10-22,16:05:22,"""CNR1009407""",No Driver Found,"""CID7712174""",Go Sedan,Ghaziabad,Malviya Nagar,,,,,,,,,,,,,
2024-02-06,15:31:32,"""CNR5868812""",Completed,"""CID8226153""",eBike,Keshav Puram,Ashok Vihar,3.7,31.1,,,,,,,1023.0,37.84,4.1,4.3,Debit Card
2024-02-22,10:59:34,"""CNR7746489""",No Driver Found,"""CID3605130""",Auto,GTB Nagar,IGI Airport,,,,,,,,,,,,,
2024-08-19,14:45:52,"""CNR3497935""",No Driver Found,"""CID9463098""",Premier Sedan,Moti Nagar,Sadar Bazar Gurgaon,,,,,,,,,,,,,
2024-03-12,19:30:01,"""CNR7109948""",Completed,"""CID9014812""",Bike,Greater Noida,Qutub Minar,8.5,32.7,,,,,,,402.0,43.19,4.8,4.6,Debit Card
2024-03-09,14:35:13,"""CNR4769337""",No Driver Found,"""CID7236515""",Auto,Meerut,Adarsh Nagar,,,,,,,,,,,,,
2024-11-07,12:49:25,"""CNR7781250""",Cancelled by Customer,"""CID9207496""",Go Mini,Saidulajab,Jama Masjid,6.7,,1.0,Change of plans,,,,,,,,,
2024-06-05,17:30:16,"""CNR2133119""",Completed,"""CID6884934""",Go Sedan,Munirka,Chandni Chowk,8.1,26.2,,,,,,,635.0,24.04,4.2,4.5,UPI
2024-11-27,18:35:59,"""CNR6823684""",Completed,"""CID7826803""",eBike,Noida Sector 18,Ashok Park Main,8.0,35.7,,,,,,,787.0,28.66,3.9,4.1,Uber Wallet
2024-02-02,17:44:25,"""CNR5139654""",Completed,"""CID9323118""",Go Sedan,Meerut,Jor Bagh,13.0,20.8,,,,,,,386.0,43.53,4.7,4.4,Credit Card
2024-05-24,07:43:03,"""CNR9181514""",Cancelled by Driver,"""CID3575144""",Bike,Kashmere Gate ISBT,Shastri Nagar,3.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-14,10:11:53,"""CNR1809776""",No Driver Found,"""CID3746262""",Premier Sedan,Chhatarpur,Govindpuri,,,,,,,,,,,,,
2024-11-27,14:27:45,"""CNR6859953""",Completed,"""CID9408682""",Auto,South Extension,DLF City Court,5.9,42.1,,,,,,,155.0,33.57,3.2,4.7,Cash
2024-04-18,20:32:05,"""CNR6385406""",Completed,"""CID6623464""",Go Mini,Nirman Vihar,Ardee City,14.6,31.1,,,,,,,285.0,47.62,3.8,4.6,UPI
2024-11-20,07:54:58,"""CNR8947952""",No Driver Found,"""CID5096704""",Auto,Moolchand,AIIMS,,,,,,,,,,,,,
2024-03-06,11:37:58,"""CNR2769442""",Cancelled by Driver,"""CID7196177""",Bike,Dwarka Mor,IGNOU Road,6.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-23,17:58:19,"""CNR6923706""",Completed,"""CID3471441""",Auto,Noida Film City,Chandni Chowk,7.0,15.5,,,,,,,238.0,31.33,4.7,4.1,Uber Wallet
2024-09-04,17:44:35,"""CNR2019511""",Completed,"""CID4390107""",Go Mini,Munirka,Hauz Khas,13.8,32.0,,,,,,,241.0,25.52,4.2,4.3,Debit Card
2024-04-09,12:13:34,"""CNR5233837""",Completed,"""CID5349070""",Bike,Mehrauli,Jasola,13.5,26.7,,,,,,,285.0,20.18,4.4,4.3,Credit Card
2024-09-14,15:40:53,"""CNR9597508""",Completed,"""CID5295080""",eBike,Sikanderpur,Dwarka Mor,11.3,20.9,,,,,,,982.0,4.07,3.5,4.1,UPI
2024-02-27,12:35:27,"""CNR6221746""",Completed,"""CID9520082""",Auto,Ardee City,Gurgaon Sector 29,9.4,15.6,,,,,,,123.0,23.84,5.0,3.9,UPI
2024-11-26,19:10:35,"""CNR4749998""",Completed,"""CID4421335""",Premier Sedan,Yamuna Bank,Faridabad Sector 15,5.1,41.3,,,,,,,233.0,45.16,4.1,4.5,Uber Wallet
2024-03-13,16:22:13,"""CNR5166837""",Completed,"""CID5065874""",Uber XL,Kalkaji,Delhi Gate,14.5,32.3,,,,,,,164.0,39.96,4.9,4.1,Debit Card
2024-05-08,13:55:09,"""CNR3619871""",No Driver Found,"""CID9781933""",Auto,Shivaji Park,Mayur Vihar,,,,,,,,,,,,,
2024-04-21,22:41:45,"""CNR8062939""",Cancelled by Driver,"""CID4619780""",eBike,Kadarpur,Janakpuri,10.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-04,18:07:57,"""CNR4522943""",Completed,"""CID8533442""",Go Mini,Ashok Vihar,Green Park,9.1,32.7,,,,,,,774.0,18.94,4.1,4.9,Debit Card
2024-02-23,14:27:38,"""CNR4235321""",Completed,"""CID5487450""",Auto,Dwarka Sector 21,Badarpur,12.6,33.5,,,,,,,511.0,12.94,3.9,3.9,Credit Card
2024-08-04,17:52:57,"""CNR1620108""",Completed,"""CID4569706""",Go Sedan,Indraprastha,Azadpur,12.9,27.8,,,,,,,408.0,29.85,4.2,4.6,UPI
2024-04-25,09:38:26,"""CNR2335110""",Cancelled by Driver,"""CID1231003""",Auto,Model Town,Govindpuri,6.4,,,,1.0,More than permitted people in there,,,,,,,
2024-09-07,21:43:14,"""CNR6225514""",Cancelled by Driver,"""CID4989030""",Go Mini,Hauz Khas,Ambience Mall,9.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-15,07:50:27,"""CNR8583001""",Cancelled by Customer,"""CID1437520""",Go Mini,Moti Nagar,IFFCO Chowk,10.6,,1.0,AC is not working,,,,,,,,,
2024-11-30,17:56:37,"""CNR9817120""",Completed,"""CID3361171""",Go Mini,Inderlok,Gwal Pahari,9.3,40.7,,,,,,,1398.0,42.69,4.4,4.9,UPI
2024-05-01,17:42:42,"""CNR3937268""",No Driver Found,"""CID4253192""",Auto,Nawada,Shivaji Park,,,,,,,,,,,,,
2024-03-27,09:23:38,"""CNR8041990""",Completed,"""CID3433558""",Bike,Kashmere Gate ISBT,Welcome,3.6,18.8,,,,,,,446.0,36.83,4.4,4.5,Debit Card
2024-10-10,21:24:38,"""CNR5140738""",Completed,"""CID4913444""",eBike,Netaji Subhash Place,Ashok Park Main,6.2,35.7,,,,,,,115.0,22.5,3.8,4.6,Credit Card
2024-08-03,14:57:08,"""CNR3707277""",Completed,"""CID2704782""",Go Sedan,Peeragarhi,Maidan Garhi,5.5,25.2,,,,,,,1047.0,48.81,4.3,4.6,Uber Wallet
2024-05-24,10:56:46,"""CNR8692525""",Completed,"""CID7175388""",eBike,Arjangarh,Mansarovar Park,12.8,38.1,,,,,,,546.0,18.0,4.2,4.2,UPI
2024-12-04,19:08:42,"""CNR1609137""",Cancelled by Driver,"""CID7208765""",Bike,Panchsheel Park,Madipur,5.3,,,,1.0,More than permitted people in there,,,,,,,
2024-02-29,16:42:27,"""CNR3059794""",Completed,"""CID9375567""",Bike,South Extension,Ambience Mall,7.9,23.6,,,,,,,419.0,29.63,3.3,4.2,Uber Wallet
2024-11-30,20:06:58,"""CNR7922103""",Completed,"""CID9410363""",Bike,Sadar Bazar Gurgaon,Mandi House,13.2,44.2,,,,,,,1977.0,17.21,4.2,4.1,Credit Card
2024-06-16,06:54:47,"""CNR6289877""",Completed,"""CID5355506""",Go Sedan,Ashok Park Main,Cyber Hub,10.2,43.1,,,,,,,278.0,7.9,4.2,4.1,UPI
2024-11-07,06:39:51,"""CNR6113164""",Completed,"""CID4609902""",Go Mini,Dwarka Mor,India Gate,3.4,31.9,,,,,,,1211.0,11.94,4.6,4.2,UPI
2024-05-04,12:03:54,"""CNR1196511""",Completed,"""CID5260867""",Go Mini,Narsinghpur,Jasola,7.4,28.1,,,,,,,94.0,44.57,4.4,4.3,UPI
2024-03-03,11:39:47,"""CNR9597628""",Completed,"""CID4094197""",Auto,Huda City Centre,Nehru Place,12.0,22.3,,,,,,,173.0,18.95,4.6,4.5,UPI
2024-06-12,21:14:22,"""CNR4967975""",Completed,"""CID6234100""",Premier Sedan,DLF Phase 3,Govindpuri,3.5,23.4,,,,,,,364.0,49.85,4.4,4.9,Uber Wallet
2024-12-30,19:57:56,"""CNR8589211""",Completed,"""CID4085165""",Go Mini,Badarpur,Inderlok,11.2,28.0,,,,,,,443.0,43.3,4.7,4.6,UPI
2024-08-02,07:22:38,"""CNR8560545""",No Driver Found,"""CID8711197""",Auto,Narsinghpur,Dwarka Mor,,,,,,,,,,,,,
2024-11-04,14:07:52,"""CNR1266465""",Completed,"""CID9892671""",eBike,Mundka,South Extension,11.1,31.3,,,,,,,317.0,41.66,4.9,4.2,Credit Card
2024-06-24,11:39:00,"""CNR6805843""",Completed,"""CID1302981""",Auto,Govindpuri,Huda City Centre,2.9,34.6,,,,,,,367.0,40.86,4.4,4.6,Cash
2024-06-19,07:37:27,"""CNR6897138""",Completed,"""CID4517107""",Go Mini,Subhash Chowk,IFFCO Chowk,10.3,18.5,,,,,,,129.0,24.71,4.3,5.0,Uber Wallet
2024-04-22,20:00:32,"""CNR5858986""",Completed,"""CID5560078""",Premier Sedan,Anand Vihar ISBT,Chhatarpur,9.8,32.7,,,,,,,837.0,17.15,4.6,5.0,UPI
2024-04-08,08:21:35,"""CNR6376329""",Completed,"""CID8744173""",Auto,Jama Masjid,Saidulajab,3.0,32.6,,,,,,,459.0,27.49,4.2,4.2,UPI
2024-11-30,20:58:07,"""CNR6925580""",Completed,"""CID8301663""",Auto,Noida Film City,Badshahpur,4.5,21.1,,,,,,,612.0,45.77,4.4,4.9,Uber Wallet
2024-09-15,16:26:54,"""CNR8743608""",Cancelled by Driver,"""CID3991794""",Go Mini,Patel Chowk,Nehru Place,11.5,,,,1.0,More than permitted people in there,,,,,,,
2024-09-22,15:37:07,"""CNR5523524""",Cancelled by Driver,"""CID2555642""",Bike,Faridabad Sector 15,Saket A Block,10.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-04,18:32:23,"""CNR1258904""",Completed,"""CID5028926""",eBike,Maidan Garhi,Kashmere Gate ISBT,5.7,37.2,,,,,,,178.0,49.91,4.6,4.5,Credit Card
2024-03-28,18:20:31,"""CNR8752309""",Completed,"""CID3730671""",Go Sedan,New Colony,Samaypur Badli,10.0,39.4,,,,,,,364.0,42.91,4.1,4.2,Debit Card
2024-09-01,23:18:29,"""CNR8723158""",Cancelled by Driver,"""CID8678483""",Go Sedan,Chhatarpur,Gurgaon Railway Station,6.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-01,11:54:46,"""CNR2980650""",Completed,"""CID5966534""",Go Sedan,Inderlok,Hauz Khas,8.4,23.3,,,,,,,390.0,48.86,4.1,4.7,UPI
2024-05-20,19:52:11,"""CNR6113431""",Completed,"""CID7412674""",Go Mini,INA Market,Nirman Vihar,9.6,38.7,,,,,,,64.0,26.74,4.6,4.7,UPI
2024-12-06,23:59:28,"""CNR7869402""",Completed,"""CID5305407""",Go Mini,Noida Sector 18,IFFCO Chowk,10.7,17.5,,,,,,,452.0,14.39,4.2,4.9,Credit Card
2024-02-24,19:43:36,"""CNR2867549""",Cancelled by Customer,"""CID5889307""",Auto,Kanhaiya Nagar,Gurgaon Railway Station,9.8,,1.0,Change of plans,,,,,,,,,
2024-12-29,13:31:28,"""CNR1081033""",Completed,"""CID6520392""",Bike,Ashok Park Main,GTB Nagar,10.0,24.1,,,,,,,448.0,3.79,3.4,4.8,Uber Wallet
2024-08-07,18:38:18,"""CNR3511762""",Cancelled by Driver,"""CID9652334""",eBike,Sohna Road,Anand Vihar ISBT,9.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-12-01,19:47:42,"""CNR3426818""",Completed,"""CID9777907""",Go Sedan,Chirag Delhi,Narsinghpur,4.6,43.0,,,,,,,1218.0,8.92,4.6,4.0,Debit Card
2024-07-20,16:27:41,"""CNR9452539""",Completed,"""CID1582218""",Premier Sedan,Mundka,DLF City Court,12.5,35.5,,,,,,,214.0,33.35,3.7,5.0,UPI
2024-03-05,17:31:33,"""CNR6775633""",Cancelled by Driver,"""CID8996447""",Auto,Dilshad Garden,Subhash Chowk,11.2,,,,1.0,More than permitted people in there,,,,,,,
2024-06-15,07:43:41,"""CNR4381644""",Completed,"""CID1031511""",Auto,Mayur Vihar,Model Town,7.8,38.3,,,,,,,97.0,46.31,4.2,4.5,Debit Card
2024-12-05,23:49:16,"""CNR8758811""",Completed,"""CID1793943""",Auto,Dwarka Sector 21,Satguru Ram Singh Marg,8.9,16.4,,,,,,,641.0,3.56,4.1,4.5,UPI
2024-09-20,12:24:20,"""CNR5205204""",No Driver Found,"""CID7639723""",Go Mini,Jor Bagh,Panipat,,,,,,,,,,,,,
2024-11-05,23:51:24,"""CNR4230388""",Cancelled by Driver,"""CID3518496""",Bike,Khan Market,Govindpuri,6.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-17,19:28:37,"""CNR2504069""",Completed,"""CID7526519""",Auto,Munirka,Connaught Place,9.9,27.3,,,,,,,407.0,11.26,4.4,4.8,Debit Card
2024-12-19,13:00:15,"""CNR1811483""",Completed,"""CID5944019""",eBike,New Delhi Railway Station,Peeragarhi,3.8,30.4,,,,,,,383.0,21.01,3.7,4.0,Credit Card
2024-03-21,18:53:21,"""CNR7964807""",Completed,"""CID6084573""",Auto,Arjangarh,Chhatarpur,8.5,28.9,,,,,,,377.0,38.21,4.3,5.0,Debit Card
2024-10-25,08:44:13,"""CNR6552970""",Completed,"""CID9121885""",Go Sedan,Hauz Khas,Badshahpur,5.2,42.0,,,,,,,869.0,39.34,3.5,3.9,Uber Wallet
2024-06-26,19:08:14,"""CNR6262593""",Incomplete,"""CID1116677""",Premier Sedan,Nehru Place,Shastri Nagar,2.8,21.4,,,,,1.0,Other Issue,284.0,2.57,,,UPI
2024-11-30,07:59:58,"""CNR6053110""",Completed,"""CID4533556""",Go Mini,Seelampur,Tagore Garden,3.1,28.5,,,,,,,68.0,39.17,4.3,4.2,Uber Wallet
2024-01-27,12:19:15,"""CNR9093580""",No Driver Found,"""CID8845096""",Auto,Mundka,Jasola,,,,,,,,,,,,,
2024-01-27,18:48:33,"""CNR7737241""",Completed,"""CID4812127""",Bike,Vidhan Sabha,Anand Vihar ISBT,11.3,16.4,,,,,,,153.0,5.16,4.2,4.6,Credit Card
2024-01-10,07:44:53,"""CNR1911503""",Completed,"""CID7638986""",eBike,Sadar Bazar Gurgaon,Govindpuri,13.9,31.8,,,,,,,426.0,31.96,4.2,4.0,Debit Card
